DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,hour,minute,day_of_year,total_ac_power_kw
2020-05-24 11:30:00,30.648152666666665,58.192274733333335,0.9587208273333332,11,30,145,24898.628571
2020-05-24 11:45:00,31.08613807142857,57.58173707142858,0.856888655,11,45,145,24897.8267864
2020-05-24 12:00:00,30.96598713333333,58.3223184,0.966907858,12,0,145,25558.042857
2020-05-24 12:15:00,31.85976966666667,60.33080693333334,0.9758267626666666,12,15,145,26957.596427
2020-05-24 12:30:00,31.858768666666663,60.43083146666667,0.9489071126666666,12,30,145,24999.141072
2020-05-24 12:45:00,32.268751599999995,61.34530853333335,0.9421417826666668,12,45,145,25867.558929
2020-05-24 13:00:00,32.5261004,61.743723933333335,0.9393533653333334,13,0,145,26105.680358
2020-05-24 13:15:00,32.848590333333334,60.95937106666666,0.9193798739999998,13,15,145,25481.630355
2020-05-24 13:30:00,33.08275935714286,61.57563135714286,0.7931582364285715,13,30,145,20462.8678573
2020-05-24 13:45:00,33.321887266666664,57.5274762,0.847597544,13,45,145,25119.146429
2020-05-24 14:00:00,33.68083073333334,59.173854533333326,0.833392598,14,0,145,19252.7482145
2020-05-24 14:15:00,33.551989866666666,58.270271933333326,0.8323255766666667,14,15,145,23340.076786
2020-05-24 14:30:00,33.78651526666667,56.12368146666666,0.6665665693333332,14,30,145,17492.4910711
2020-05-24 14:45:00,33.41605233333334,52.4764444,0.6782424946666668,14,45,145,19968.4500003
2020-05-24 15:00:00,33.76234939999999,52.985213,0.6847007353333333,15,0,145,18834.0464288
2020-05-24 15:15:00,33.761303733333335,54.00686426666665,0.476600342,15,15,145,12838.7535714
2020-05-24 15:30:00,33.279722071428566,45.374740642857134,0.238672855,15,30,145,8368.8749999
2020-05-24 15:45:00,32.816959600000004,40.0954304,0.21446764,15,45,145,6605.6249999
2020-05-24 16:00:00,32.72800313333334,38.61097186666667,0.2873007813333333,16,0,145,9055.8803571
2020-05-24 16:15:00,33.25120033333334,42.48199053333333,0.2895850273333333,16,15,145,8637.1285714
2020-05-24 16:30:00,32.82929440000001,40.124707066666666,0.2425447946666666,16,30,145,7539.710714199999
2020-05-24 16:45:00,32.72574673333334,39.121545600000005,0.3035469626666667,16,45,145,8716.7785715
2020-05-24 17:00:00,32.85508646666668,40.3697468,0.2947314606666666,17,0,145,8647.9589286
2020-05-24 17:15:00,32.515638933333335,38.29546746666666,0.199998688,17,15,145,5678.1732142
2020-05-24 17:30:00,31.9316625,35.02001971428571,0.1373132696428571,17,30,145,3749.5839285
2020-05-24 17:45:00,31.36695346666667,32.592636866666666,0.0881270817333333,17,45,145,2333.3339285
2020-05-24 18:00:00,30.75914113333333,30.545615666666663,0.0456077094,18,0,145,1303.60535714
2020-05-24 18:15:00,30.156077,29.0945292,0.0269941826,18,15,145,793.00357142
2020-05-24 18:30:00,29.691412400000004,28.060636333333328,0.0112836303666666,18,30,145,318.42321428
2020-05-24 18:45:00,29.193908666666665,27.260127866666668,0.0012658659466666,18,45,145,0.0
2020-05-24 19:00:00,28.8050252,26.64863686666667,0.0,19,0,145,0.0
2020-05-24 19:15:00,28.41945813333333,26.3571066,0.0,19,15,145,0.0
2020-05-24 19:30:00,28.041340357142857,26.15662057142857,0.0,19,30,145,0.0
2020-05-24 19:45:00,27.721820066666663,25.95293373333333,0.0,19,45,145,0.0
2020-05-24 20:00:00,27.463893733333336,26.059515466666667,0.0,20,0,145,0.0
2020-05-24 20:15:00,27.12241393333333,25.596382866666666,0.0,20,15,145,0.0
2020-05-24 20:30:00,26.938661666666665,25.4765034,0.0,20,30,145,0.0
2020-05-24 20:45:00,26.813499,25.441148066666667,0.0,20,45,145,0.0
2020-05-24 21:00:00,26.721419200000003,24.9726014,0.0,21,0,145,0.0
2020-05-24 21:15:00,26.061617,23.810306800000003,0.0,21,15,145,0.0
2020-05-24 21:30:00,25.324238285714287,23.21858671428572,0.0,21,30,145,0.0
2020-05-24 21:45:00,25.055564333333333,23.1519184,0.0,21,45,145,0.0
2020-05-24 22:00:00,24.842502866666667,23.14363193333333,0.0,22,0,145,0.0
2020-05-24 22:15:00,24.7625794,23.2487568,0.0,22,15,145,0.0
2020-05-24 22:30:00,24.650606400000004,23.19892173333333,0.0,22,30,145,0.0
2020-05-24 22:45:00,24.4036906,23.266341066666666,0.0,22,45,145,0.0
2020-05-24 23:00:00,24.308990466666668,23.166595600000004,0.0,23,0,145,0.0
2020-05-24 23:15:00,24.17554313333333,22.930407733333336,0.0,23,15,145,0.0
2020-05-24 23:30:00,24.169597214285712,22.92681035714285,0.0,23,30,145,0.0
2020-05-24 23:45:00,23.777931866666663,22.760666866666668,0.0,23,45,145,0.0
2020-05-25 00:00:00,23.523980866666665,22.53725386666667,0.0,0,0,146,0.0
2020-05-25 00:15:00,23.576312266666665,22.5190776,0.0,0,15,146,0.0
2020-05-25 00:30:00,23.793988066666667,22.6662274,0.0,0,30,146,0.0
2020-05-25 00:45:00,23.82386273333333,22.74333293333333,0.0,0,45,146,0.0
2020-05-25 01:00:00,23.813157266666668,22.72366926666666,0.0,1,0,146,0.0
2020-05-25 01:15:00,23.8431722,22.72266246666667,0.0,1,15,146,0.0
2020-05-25 01:30:00,23.7696665,22.556241714285715,0.0,1,30,146,0.0
2020-05-25 01:45:00,23.74944666666667,22.52036333333333,0.0,1,45,146,0.0
2020-05-25 02:00:00,23.74525333333333,22.562904666666668,0.0,2,0,146,0.0
2020-05-25 02:15:00,23.723101799999995,22.5175476,0.0,2,15,146,0.0
2020-05-25 02:30:00,23.660424866666663,22.528680466666668,0.0,2,30,146,0.0
2020-05-25 02:45:00,23.564792866666664,22.4498474,0.0,2,45,146,0.0
2020-05-25 03:00:00,23.53508313333333,22.328715,0.0,3,0,146,0.0
2020-05-25 03:15:00,23.552939733333336,22.281717866666664,0.0,3,15,146,0.0
2020-05-25 03:30:00,23.5656494,22.254783333333336,0.0,3,30,146,0.0
2020-05-25 03:45:00,23.539119142857142,22.20156635714285,0.0,3,45,146,0.0
2020-05-25 04:00:00,23.4719544,22.1696574,0.0,4,0,146,0.0
2020-05-25 04:15:00,23.386021,22.073919666666665,0.0,4,15,146,0.0
2020-05-25 04:30:00,23.424011199999995,22.17654226666667,0.0,4,30,146,0.0
2020-05-25 04:45:00,23.45262646666667,22.164961733333328,0.0,4,45,146,0.0
2020-05-25 05:00:00,23.358255866666667,21.58138833333333,0.0,5,0,146,0.0
2020-05-25 05:15:00,23.182582533333328,21.200907266666665,0.0,5,15,146,0.0
2020-05-25 06:15:00,23.016544857142858,21.453314571428567,0.0331407035,6,15,146,872.13928571
2020-05-25 06:30:00,23.312432866666672,22.078063866666664,0.050611544,6,30,146,1540.54464288
2020-05-25 06:45:00,23.51573693333333,22.768512,0.0832185890666666,6,45,146,2517.5374999
2020-05-25 07:00:00,23.788940466666663,23.575608266666663,0.1486546339999999,7,0,146,3717.3017855
2020-05-25 07:15:00,24.0009094,25.62175893333333,0.2036339493333333,7,15,146,5265.1928571
2020-05-25 07:30:00,24.3116068,28.332320066666668,0.2028929653333333,7,30,146,5931.2000001
2020-05-25 07:45:00,24.44554646666667,30.010496,0.2812749706666666,7,45,146,7812.4
2020-05-25 08:00:00,24.688751333333336,31.77211313333333,0.2420931633333333,8,0,146,7521.6
2020-05-25 08:15:00,24.931500133333333,34.9920044,0.4445730093333333,8,15,146,12724.5
2020-05-25 08:30:00,25.73379057142857,40.25765564285714,0.5047311078571429,8,30,146,14383.3000001
2020-05-25 08:45:00,26.3876404,43.30431733333333,0.5570171753333333,8,45,146,15990.9875
2020-05-25 09:00:00,26.970560666666664,45.55024,0.6182257626666666,9,0,146,17778.8428572
2020-05-25 09:15:00,27.71488233333333,48.363682,0.6704487179999999,9,15,146,19201.7375
2020-05-25 09:30:00,28.17348426666668,49.310594,0.7147616046666667,9,30,146,20464.1857142
2020-05-25 09:45:00,28.5507568,51.14308473333334,0.7630363573333334,9,45,146,21712.8857146
2020-05-25 10:00:00,28.6851826,52.74471266666666,0.8024272126666667,10,0,146,22572.0428593
2020-05-25 10:15:00,29.217750933333328,53.50141380000001,0.8341566393333333,10,15,146,22560.1714283
2020-05-25 10:30:00,29.567946466666665,55.37232273333334,0.8627664733333335,10,30,146,24013.687498
2020-05-25 10:45:00,29.84079428571429,58.03428871428572,0.8917315042857143,10,45,146,24964.317858
2020-05-25 11:00:00,30.38230993333333,59.35841486666666,0.9131820933333334,11,0,146,25487.848213
2020-05-25 11:15:00,30.986580466666663,60.1309834,0.9288445293333332,11,15,146,25881.605357
2020-05-25 11:30:00,31.036269066666662,60.58494866666666,0.947984686,11,30,146,26336.675
2020-05-25 11:45:00,31.56218266666667,58.13640526666666,0.9587958633333332,11,45,146,26779.523216
2020-05-25 12:00:00,31.597302133333333,58.96815806666666,0.9652258986666667,12,0,146,26812.625
2020-05-25 12:15:00,32.02379753333333,58.25814226666666,0.970586436,12,15,146,27011.314287
2020-05-25 12:30:00,32.30198566666667,58.666117466666655,0.9666168293333331,12,30,146,26952.95
2020-05-25 12:45:00,32.36792450000001,60.75254,0.9600062992857142,12,45,146,26702.37143
2020-05-25 13:00:00,32.788692133333335,60.102559266666674,0.9453285046666666,13,0,146,26370.9375
2020-05-25 13:15:00,33.254821857142865,60.86849728571429,0.9130500964285714,13,15,146,25592.466666
2020-05-25 13:30:00,33.4319154,60.258821466666674,0.8658357226666666,13,30,146,24488.328571
2020-05-25 13:45:00,33.4819584,59.38402526666668,0.879347218,13,45,146,24972.653573
2020-05-25 14:00:00,33.32365333333333,58.80879913333334,0.8607233646666665,14,0,146,24446.066071
2020-05-25 14:15:00,33.540535600000005,59.177929600000006,0.7999019353333332,14,15,146,22654.5428563
2020-05-25 14:30:00,33.7554728,56.660072933333325,0.7431429239999999,14,30,146,21769.6732142
2020-05-25 14:45:00,34.09684771428572,54.98997742857143,0.760303092142857,14,45,146,20173.3464277
2020-05-25 15:00:00,34.382596666666664,57.54735093333333,0.7549121526666667,15,0,146,21724.958929
2020-05-25 15:15:00,34.232936733333325,54.871441666666655,0.6773567373333333,15,15,146,19113.1696429
2020-05-25 15:30:00,34.278066,49.945772133333335,0.5049492813333333,15,30,146,16997.9160714
2020-05-25 15:45:00,34.629477933333334,50.88533153333333,0.6294453433333332,15,45,146,18316.8732143
2020-05-25 16:00:00,34.7056704,51.99498913333333,0.5514050859999999,16,0,146,16513.4857141
2020-05-25 16:15:00,34.31009746666667,46.1497108,0.306095652,16,15,146,9337.3
2020-05-25 16:30:00,33.7051188,39.0915042,0.1337362736666667,16,30,146,4258.7714285
2020-05-25 16:45:00,32.85124421428571,34.75786921428571,0.0878115582857142,16,45,146,2840.975
2020-05-25 17:00:00,32.63336773333333,33.21449166666667,0.0755440882,17,0,146,2421.2142857
2020-05-25 17:15:00,32.45497006666667,32.520924533333336,0.0674540515333333,17,15,146,2080.525
2020-05-25 17:30:00,32.222483600000004,31.912021933333328,0.0506183510666666,17,30,146,1488.67142856
2020-05-25 17:45:00,30.906561266666667,30.832251133333333,0.0367549387333333,17,45,146,1037.15535715
2020-05-25 18:00:00,29.405578533333337,28.884993533333336,0.0324079431333333,18,0,146,916.44821431
2020-05-25 18:15:00,28.77471533333333,27.363647333333333,0.0165713633,18,15,146,479.23035714
2020-05-25 18:30:00,27.8907064,26.16618666666667,0.0038019427373333,18,30,146,71.964285715
2020-05-25 18:45:00,27.1471252,25.1309936,4.9854124400000006e-05,18,45,146,0.0
2020-05-25 19:00:00,26.844663285714287,24.81299035714285,0.0,19,0,146,0.0
2020-05-25 19:15:00,26.803802466666667,24.558612066666665,0.0,19,15,146,0.0
2020-05-25 19:30:00,26.529679400000006,23.8296754,0.0,19,30,146,0.0
2020-05-25 19:45:00,26.13919673333333,23.174355066666667,0.0,19,45,146,0.0
2020-05-25 20:00:00,25.98317053333333,22.6132344,0.0,20,0,146,0.0
2020-05-25 20:15:00,25.92591346666667,22.996138533333333,0.0,20,15,146,0.0
2020-05-25 20:30:00,26.3512246,24.133376066666667,0.0,20,30,146,0.0
2020-05-25 20:45:00,26.67003993333333,25.027766933333336,0.0,20,45,146,0.0
2020-05-25 21:00:00,26.74988007142857,25.323394642857146,0.0,21,0,146,0.0
2020-05-25 21:15:00,26.743371466666662,25.456490066666667,0.0,21,15,146,0.0
2020-05-25 21:30:00,25.059989266666665,25.027827933333327,0.0,21,30,146,0.0
2020-05-25 21:45:00,23.2322306,23.09873853333333,0.0,21,45,146,0.0
2020-05-25 22:00:00,22.50070593333333,21.93613866666667,0.0,22,0,146,0.0
2020-05-25 22:15:00,22.444230133333328,21.5962768,0.0,22,15,146,0.0
2020-05-25 22:30:00,22.482853266666663,21.490083933333327,0.0,22,30,146,0.0
2020-05-25 22:45:00,22.546732533333333,21.027425333333337,0.0,22,45,146,0.0
2020-05-25 23:00:00,22.538633333333337,20.3957946,0.0,23,0,146,0.0
2020-05-25 23:15:00,22.499492000000004,20.065861428571427,0.0,23,15,146,0.0
2020-05-25 23:30:00,22.470717400000005,19.818194466666668,0.0,23,30,146,0.0
2020-05-25 23:45:00,22.384967,19.720330800000003,0.0,23,45,146,0.0
2020-05-26 00:00:00,22.329964133333338,19.769138533333333,0.0,0,0,147,0.0
2020-05-26 00:15:00,22.266125533333334,19.9242026,0.0,0,15,147,0.0
2020-05-26 00:30:00,22.277128066666663,19.96756606666667,0.0,0,30,147,0.0
2020-05-26 00:45:00,22.151906400000005,19.948490333333336,0.0,0,45,147,0.0
2020-05-26 01:00:00,22.209784,19.795607666666665,0.0,1,0,147,0.0
2020-05-26 01:15:00,22.266959666666665,19.688240466666667,0.0,1,15,147,0.0
2020-05-26 01:30:00,22.238921999999995,19.587624571428574,0.0,1,30,147,0.0
2020-05-26 01:45:00,22.17399293333333,19.648162866666667,0.0,1,45,147,0.0
2020-05-26 02:00:00,22.08363446666667,19.61325486666667,0.0,2,0,147,0.0
2020-05-26 02:15:00,21.980529733333327,19.47120353333333,0.0,2,15,147,0.0
2020-05-26 02:30:00,21.735559066666667,19.13982333333333,0.0,2,30,147,0.0
2020-05-26 02:45:00,21.402293,18.911025,0.0,2,45,147,0.0
2020-05-26 03:00:00,21.34014086666667,18.893041933333333,0.0,3,0,147,0.0
2020-05-26 03:15:00,21.357849266666665,19.0029684,0.0,3,15,147,0.0
2020-05-26 03:30:00,21.37924393333333,19.249369266666665,0.0,3,30,147,0.0
2020-05-26 03:45:00,21.381364,19.323044733333333,0.0,3,45,147,0.0
2020-05-26 04:00:00,21.25942564285713,19.017571500000003,0.0,4,0,147,0.0
2020-05-26 04:15:00,21.066817333333333,18.7768678,0.0,4,15,147,0.0
2020-05-26 04:30:00,21.374348866666665,18.972381733333336,0.0,4,30,147,0.0
2020-05-26 04:45:00,21.55023393333333,19.259316,0.0,4,45,147,0.0
2020-05-26 05:00:00,21.640612933333333,19.093664466666667,0.0,5,0,147,0.0
2020-05-26 05:15:00,21.899794533333328,19.312314866666664,0.0,5,15,147,0.0
2020-05-26 05:30:00,22.3387368,19.757601,0.0,5,30,147,0.0
2020-05-26 05:45:00,22.401477000000003,19.994679733333328,0.0008254361254,5,45,147,0.0
2020-05-26 06:00:00,22.495716785714286,20.229721071428568,0.0105634890714285,6,0,147,265.921428576
2020-05-26 06:15:00,22.62713006666667,20.668404133333333,0.0287589122,6,15,147,835.03392858
2020-05-26 06:30:00,22.841064466666666,21.282033466666665,0.0506818596,6,30,147,1602.12142857
2020-05-26 06:45:00,23.171523066666666,22.294864933333333,0.084808915,6,45,147,2594.257143
2020-05-26 07:00:00,23.54695426666667,23.866823333333336,0.1582885586666666,7,0,147,3933.2875001
2020-05-26 07:15:00,23.946079466666667,26.170033866666667,0.21528912,7,15,147,5519.7517856
2020-05-26 07:30:00,24.416178333333328,29.170227,0.2717468766666666,7,30,147,7208.5517856
2020-05-26 07:45:00,24.91252433333333,32.155680466666674,0.330588588,7,45,147,9048.3053572
2020-05-26 08:00:00,25.354199066666663,35.498592200000004,0.3957623673333333,8,0,147,10928.5107141
2020-05-26 08:15:00,26.096950071428576,39.086399571428565,0.4513733507142856,8,15,147,12720.3464286
2020-05-26 08:30:00,26.6344054,41.77922546666666,0.5080059100000001,8,30,147,14481.4339288
2020-05-26 08:45:00,26.999525933333327,43.4644392,0.5608459200000001,8,45,147,16126.4339286
2020-05-26 09:00:00,27.205737133333333,45.212386133333325,0.6152906573333333,9,0,147,17675.4642858
2020-05-26 09:15:00,27.668807,48.98255793333334,0.666398724,9,15,147,19036.2553572
2020-05-26 09:30:00,27.95082393333333,51.054569666666666,0.7201458673333331,9,30,147,20427.7821431
2020-05-26 09:45:00,28.3790078,53.2701114,0.7660080266666666,9,45,147,21086.9339285
2020-05-26 10:00:00,28.9688944,54.075234266666655,0.8155462639999999,10,0,147,22916.0714292
2020-05-26 10:15:00,29.61952421428572,55.34798971428572,0.719329505,10,15,147,21116.7749996
2020-05-26 10:30:00,29.5801188,57.320168,0.9841090573333332,10,30,147,25270.4482157
2020-05-26 10:45:00,29.96776533333333,59.424285733333335,0.8521106573333334,10,45,147,24059.1285733
2020-05-26 11:00:00,30.10053313333333,56.94452306666666,0.988618098666667,11,0,147,26148.817858
2020-05-26 11:15:00,30.313747133333337,55.357067933333326,0.580431214,11,15,147,16646.9482142
2020-05-26 11:30:00,30.505511533333333,57.031303066666666,0.838770058,11,30,147,23523.776785
2020-05-26 11:45:00,30.716996333333327,52.6329488,0.7052639533333332,11,45,147,21017.3446417
2020-05-26 12:00:00,30.900615071428568,53.412794,0.6880905792857142,12,0,147,22622.5124997
2020-05-26 12:15:00,31.35813793333333,59.133262,1.0541559813333337,12,15,147,27163.685712
2020-05-26 12:30:00,31.578393466666665,54.042319733333336,0.5448555493333334,12,30,147,16822.9785714
2020-05-26 12:45:00,32.030253133333325,59.7176536,1.008637932,12,45,147,26211.308927
2020-05-26 13:00:00,32.626951000000005,60.1761166,0.6823728553333333,13,0,147,17596.3964286
2020-05-26 13:15:00,32.06863799999999,50.04413893333333,0.5918467893333333,13,15,147,18488.0821428
2020-05-26 13:30:00,32.80097026666667,58.15341173333333,0.818109888,13,30,147,23122.2178571
2020-05-26 13:45:00,33.185274066666665,61.56432686666666,0.9566406293333332,13,45,147,26400.717857
2020-05-26 14:00:00,33.488021,59.663859200000005,0.7188153760000001,14,0,147,17828.3107143
2020-05-26 14:15:00,32.707593357142855,48.42773878571429,0.24348246,14,15,147,7447.3160713
2020-05-26 14:30:00,32.27215373333334,44.45963126666666,0.445260018,14,30,147,15467.0714284
2020-05-26 14:45:00,32.34491993333334,43.7751686,0.302484416,14,45,147,9824.1660713
2020-05-26 15:00:00,32.281588,41.69365866666666,0.327377192,15,0,147,9739.7232143
2020-05-26 15:15:00,32.39553246666666,42.82737193333334,0.319140978,15,15,147,9167.5982144
2020-05-26 15:30:00,32.8598512,46.55671166666666,0.5361376973333333,15,30,147,17367.2392857
2020-05-26 15:45:00,33.26259353333333,48.231889,0.5286599566666667,15,45,147,16260.1910715
2020-05-26 16:00:00,33.40587706666668,46.34387413333334,0.37085346,16,0,147,11034.6392856
2020-05-26 16:15:00,33.265648642857144,44.920237928571424,0.4515764164285714,16,15,147,13625.2999999
2020-05-26 16:30:00,33.16755933333334,43.82860906666667,0.3930785846666666,16,30,147,11565.2607142
2020-05-26 16:45:00,33.059299933333335,42.801250933333336,0.4251206693333333,16,45,147,12835.8071429
2020-05-26 17:00:00,33.04103613333332,42.6021344,0.3109964793333333,17,0,147,9125.3285714
2020-05-26 17:15:00,32.083526600000006,36.04578060000001,0.0699064925333333,17,15,147,2164.81071428
2020-05-26 17:30:00,31.256394333333333,31.672898466666663,0.0440678129333333,17,30,147,1377.89821429
2020-05-26 17:45:00,30.519482466666663,30.251395666666667,0.0352655896,17,45,147,1070.99107141
2020-05-26 18:00:00,29.59416113333333,29.093566866666663,0.0265550992666666,18,0,147,785.41607142
2020-05-26 18:30:00,28.737601,27.42860421428572,0.0123415255071428,18,30,147,0.0
2020-05-26 19:30:00,27.280301933333337,25.3176128,0.0,19,30,147,0.0
2020-05-26 19:45:00,26.344228133333328,24.456264266666665,0.0,19,45,147,0.0
2020-05-26 20:15:00,25.6798888,22.87546186666667,0.0,20,15,147,0.0
2020-05-26 20:30:00,26.317622866666667,23.06435553333333,0.0,20,30,147,0.0
2020-05-26 20:45:00,26.737034357142857,23.77153671428572,0.0,20,45,147,0.0
2020-05-26 21:00:00,26.739679,24.4989238,0.0,21,0,147,0.0
2020-05-26 21:15:00,26.86095393333333,25.53957726666667,0.0,21,15,147,0.0
2020-05-26 21:30:00,26.75190226666667,25.910893000000005,0.0,21,30,147,0.0
2020-05-26 21:45:00,25.95031553333333,24.791290333333336,0.0,21,45,147,0.0
2020-05-26 22:00:00,25.970591266666663,24.29259233333333,0.0,22,0,147,0.0
2020-05-26 22:15:00,25.9664206,24.102557466666664,0.0,22,15,147,0.0
2020-05-26 22:30:00,25.976723266666664,23.80661226666667,0.0,22,30,147,0.0
2020-05-26 22:45:00,25.810259142857145,23.5601895,0.0,22,45,147,0.0
2020-05-26 23:00:00,25.312601666666662,23.815649266666664,0.0,23,0,147,0.0
2020-05-26 23:15:00,23.959344400000003,23.300472066666668,0.0,23,15,147,0.0
2020-05-26 23:30:00,23.6627584,22.656899,0.0,23,30,147,0.0
2020-05-26 23:45:00,23.458341533333336,22.1916648,0.0,23,45,147,0.0
2020-05-27 00:00:00,23.350636733333328,21.8250304,0.0,0,0,148,0.0
2020-05-27 00:15:00,23.3878704,21.7501342,0.0,0,15,148,0.0
2020-05-27 00:30:00,23.41160473333333,21.65298853333333,0.0,0,30,148,0.0
2020-05-27 00:45:00,23.439538533333334,21.8520548,0.0,0,45,148,0.0
2020-05-27 01:00:00,23.47894071428572,22.0078015,0.0,1,0,148,0.0
2020-05-27 01:15:00,23.5569438,22.1949502,0.0,1,15,148,0.0
2020-05-27 01:30:00,23.6097004,22.218638066666667,0.0,1,30,148,0.0
2020-05-27 01:45:00,23.595737733333337,22.002624466666667,0.0,1,45,148,0.0
2020-05-27 02:00:00,23.378357000000005,21.570123533333334,0.0,2,0,148,0.0
2020-05-27 02:15:00,23.295308333333328,21.209047466666668,0.0,2,15,148,0.0
2020-05-27 02:30:00,23.3853394,21.54802453333333,0.0,2,30,148,0.0
2020-05-27 02:45:00,24.11521193333333,22.05081173333333,0.0,2,45,148,0.0
2020-05-27 03:00:00,24.209280785714284,22.253919357142856,0.0,3,0,148,0.0
2020-05-27 03:15:00,24.113977066666667,21.963254733333336,0.0,3,15,148,0.0
2020-05-27 03:30:00,24.007735066666665,21.68212693333333,0.0,3,30,148,0.0
2020-05-27 03:45:00,23.8672546,21.50230326666667,0.0,3,45,148,0.0
2020-05-27 04:00:00,23.618619666666667,21.469712333333334,0.0,4,0,148,0.0
2020-05-27 04:15:00,23.4968382,21.601784133333336,0.0,4,15,148,0.0
2020-05-27 04:30:00,23.55595913333333,21.48046053333333,0.0,4,30,148,0.0
2020-05-27 04:45:00,23.599875933333333,21.486816399999995,0.0,4,45,148,0.0
2020-05-27 05:00:00,23.591532466666663,21.53707273333333,0.0,5,0,148,0.0
2020-05-27 05:15:00,23.456994428571427,21.577333857142857,0.0,5,15,148,0.0
2020-05-27 05:30:00,23.406447400000005,21.70099893333333,0.0,5,30,148,0.0
2020-05-27 05:45:00,23.3181456,21.41036373333333,0.0008405371983333,5,45,148,0.0
2020-05-27 06:00:00,23.21604600000001,21.406390466666668,0.0117904483199999,6,0,148,301.29642859
2020-05-27 06:15:00,23.13891793333333,21.6591104,0.0275747859333333,6,15,148,796.72035715
2020-05-27 06:30:00,23.3408814,22.568992,0.0606357090666666,6,30,148,1767.57678571
2020-05-27 06:45:00,24.041567200000003,23.861043266666663,0.1112899762666666,6,45,148,3259.919643
2020-05-27 07:00:00,24.464884533333333,24.944256533333338,0.1616571346666666,7,0,148,4209.0309524
2020-05-27 07:15:00,24.711029066666665,25.490907733333334,0.1542123409333333,7,15,148,4217.0642859
2020-05-27 07:30:00,25.215722142857143,29.4314075,0.2542998135714285,7,30,148,7297.6982143
2020-05-27 07:45:00,25.711328266666666,33.471195333333334,0.302042678,7,45,148,8485.3314285
2020-05-27 08:00:00,26.1143576,35.96729740000001,0.3424570506666667,8,0,148,10070.1535716
2020-05-27 08:15:00,26.739856000000003,38.96813346666666,0.453155868,8,15,148,12468.2565476
2020-05-27 08:30:00,27.1763814,40.5386984,0.4485121606666667,8,30,148,12154.9839286
2020-05-27 08:45:00,27.553778,41.08350839999999,0.5601515626666665,8,45,148,15489.0517857
2020-05-27 09:00:00,27.842344266666668,44.2842408,0.6134782713333334,9,0,148,17336.9374999
2020-05-27 09:15:00,28.183992466666663,47.58702806666666,0.63148828,9,15,148,17893.5457141
2020-05-27 09:30:00,28.570597266666667,49.2665142,0.690779268,9,30,148,18493.119643
2020-05-27 09:45:00,29.141590642857143,50.96223692857144,0.6264925335714285,9,45,148,18059.7564291
2020-05-27 10:00:00,29.011586333333334,47.639289111111104,0.66640501,10,0,148,17598.7166666
2020-05-27 10:15:00,29.15021621428572,46.961443357142855,0.4552519278571428,10,15,148,13316.0696428
2020-05-27 10:30:00,29.157197866666667,47.72198893333333,0.611992378,10,30,148,18280.2779761
2020-05-27 10:45:00,29.738852999999995,47.4182232,0.563158282,10,45,148,15787.4714284
2020-05-27 11:00:00,29.9996884,49.968572866666655,0.562169516,11,0,148,16477.1285714
2020-05-27 11:15:00,30.1848064,50.714097,0.8336664386666666,11,15,148,24291.770239
2020-05-27 11:30:00,31.295017400000003,60.84368073333333,0.965868116,11,30,148,26215.605953
2020-05-27 11:45:00,31.858074933333327,61.51417646666666,0.754565452,11,45,148,20899.3482148
2020-05-27 12:00:00,31.9470338,62.420866,1.0365607706666664,12,0,148,25971.926785
2020-05-27 12:15:00,32.10408907142858,59.949493357142856,0.5983157728571428,12,15,148,16976.7053565
2020-05-27 12:30:00,32.095951199999995,51.93161206666666,0.5748687466666667,12,30,148,14987.6607144
2020-05-27 12:45:00,32.27157786666667,53.3307006,0.6274043513333333,12,45,148,16768.9500002
2020-05-27 13:00:00,32.52562053333333,52.57054206666666,0.7174661713333332,13,0,148,19769.525
2020-05-27 13:15:00,32.66443473333334,48.46199133333333,0.3488823366666666,13,15,148,10534.5321428
2020-05-27 13:30:00,32.20655313333332,42.755688333333325,0.2994810686666667,13,30,148,9377.5827382
2020-05-27 13:45:00,32.32926846666666,42.2032632,0.3057066466666666,13,45,148,9609.1053571
2020-05-27 14:00:00,32.31917286666666,41.912998266666655,0.3037400713333333,14,0,148,9189.5535714
2020-05-27 14:15:00,32.301509666666675,42.75711873333334,0.2856979239999999,14,15,148,8869.7589288
2020-05-27 14:30:00,32.7693424,47.220991733333335,0.6554787686666667,14,30,148,20327.0464284
2020-05-27 14:45:00,32.97901057142858,49.883756,0.3612557564285714,14,45,148,10848.227381
2020-05-27 15:00:00,32.9282166,45.9347556,0.3312335933333333,15,0,148,10883.7785713
2020-05-27 15:15:00,32.6388932,43.367417200000006,0.2769386199999999,15,15,148,9156.1839285
2020-05-27 15:30:00,31.765978933333333,44.435286533333326,0.615993176,15,30,148,18035.2535715
2020-05-27 15:45:00,32.458738266666664,48.128287933333326,0.462262998,15,45,148,13428.0714284
2020-05-27 16:00:00,32.22288606666666,44.19463313333334,0.476263588,16,0,148,13821.6499999
2020-05-27 16:15:00,32.06696146666666,43.23507873333333,0.3650563653333333,16,15,148,11097.0285715
2020-05-27 16:30:00,32.060280266666666,42.74383126666667,0.3655789026666666,16,30,148,10665.6482143
2020-05-27 16:45:00,31.461081866666667,39.37515073333333,0.2224269813333333,16,45,148,6652.3732144
2020-05-27 17:00:00,30.93136807142857,35.767237857142845,0.1805451735714285,17,0,148,5705.9910712
